location_name,date,est_infections_mean,population
Mexico,2020-02-04,,126014024
Mexico,2020-02-05,,126014024
Mexico,2020-02-06,,126014024
Mexico,2020-02-07,,126014024
Mexico,2020-02-08,,126014024
Mexico,2020-02-09,,126014024
Mexico,2020-02-10,,126014024
Mexico,2020-02-11,,126014024
Mexico,2020-02-12,,126014024
Mexico,2020-02-13,,126014024
Mexico,2020-02-14,,126014024
Mexico,2020-02-15,,126014024
Mexico,2020-02-16,,126014024
Mexico,2020-02-17,,126014024
Mexico,2020-02-18,,126014024
Mexico,2020-02-19,,126014024
Mexico,2020-02-20,,126014024
Mexico,2020-02-21,64.3374293840234,126014024
Mexico,2020-02-22,69.3089766410057,126014024
Mexico,2020-02-23,78.9538257410617,126014024
Mexico,2020-02-24,93.6386371508612,126014024
Mexico,2020-02-25,114.23028094015,126014024
Mexico,2020-02-26,141.93140456567,126014024
Mexico,2020-02-27,178.242966137811,126014024
Mexico,2020-02-28,224.969359148545,126014024
Mexico,2020-02-29,284.223530096962,126014024
Mexico,2020-03-01,358.464657960535,126014024
Mexico,2020-03-02,450.548947980115,126014024
Mexico,2020-03-03,563.736732844236,126014024
Mexico,2020-03-04,701.692106642168,126014024
Mexico,2020-03-05,868.47602661549,126014024
Mexico,2020-03-06,1068.54510025771,126014024
Mexico,2020-03-07,1306.72087013237,126014024
Mexico,2020-03-08,1588.15717034276,126014024
Mexico,2020-03-09,1918.26614911976,126014024
Mexico,2020-03-10,2302.62293119164,126014024
Mexico,2020-03-11,2746.87989067346,126014024
Mexico,2020-03-12,3256.61565196898,126014024
Mexico,2020-03-13,3837.15702209948,126014024
Mexico,2020-03-14,4493.42300591503,126014024
Mexico,2020-03-15,5229.81512013066,126014024
Mexico,2020-03-16,6050.04341313802,126014024
Mexico,2020-03-17,6956.94496045974,126014024
Mexico,2020-03-18,7952.47143774347,126014024
Mexico,2020-03-19,9037.64705998137,126014024
Mexico,2020-03-20,10212.5108514515,126014024
Mexico,2020-03-21,11476.1005505726,126014024
Mexico,2020-03-22,12826.4709616355,126014024
Mexico,2020-03-23,14260.819064244,126014024
Mexico,2020-03-24,15775.5441919325,126014024
Mexico,2020-03-25,17366.4300582736,126014024
Mexico,2020-03-26,19028.8191300844,126014024
Mexico,2020-03-27,20757.6900829968,126014024
Mexico,2020-03-28,22547.7338219394,126014024
Mexico,2020-03-29,24393.4099361391,126014024
Mexico,2020-03-30,26289.1852539365,126014024
Mexico,2020-03-31,28229.7485500187,126014024
Mexico,2020-04-01,30210.2714091446,126014024
Mexico,2020-04-02,32226.3616885592,126014024
Mexico,2020-04-03,34274.0391070925,126014024
Mexico,2020-04-04,36349.7224815668,126014024
Mexico,2020-04-05,38450.1875163126,126014024
Mexico,2020-04-06,40572.6708229676,126014024
Mexico,2020-04-07,42714.995677373,126014024
Mexico,2020-04-08,44875.4030674675,126014024
Mexico,2020-04-09,47052.5002386979,126014024
Mexico,2020-04-10,49245.3072902438,126014024
Mexico,2020-04-11,51453.0764718421,126014024
Mexico,2020-04-12,53675.2198588642,126014024
Mexico,2020-04-13,55911.2109238142,126014024
Mexico,2020-04-14,58160.5499726579,126014024
Mexico,2020-04-15,60422.7231878397,126014024
Mexico,2020-04-16,62697.2672032614,126014024
Mexico,2020-04-17,64983.7021538712,126014024
Mexico,2020-04-18,67281.6544692884,126014024
Mexico,2020-04-19,69590.7618932623,126014024
Mexico,2020-04-20,71910.6442032689,126014024
Mexico,2020-04-21,74240.9195459999,126014024
Mexico,2020-04-22,76581.1090601574,126014024
Mexico,2020-04-23,78930.8215296192,126014024
Mexico,2020-04-24,81289.7072190329,126014024
Mexico,2020-04-25,83657.3451546027,126014024
Mexico,2020-04-26,86033.3436036292,126014024
Mexico,2020-04-27,88417.3669819946,126014024
Mexico,2020-04-28,90809.1248859102,126014024
Mexico,2020-04-29,93208.2796844772,126014024
Mexico,2020-04-30,95614.334653175,126014024
Mexico,2020-05-01,98026.6760320117,126014024
Mexico,2020-05-02,100444.714625177,126014024
Mexico,2020-05-03,102867.689099333,126014024
Mexico,2020-05-04,105294.570463357,126014024
Mexico,2020-05-05,107723.902213115,126014024
Mexico,2020-05-06,110153.870209962,126014024
Mexico,2020-05-07,112582.312940134,126014024
Mexico,2020-05-08,115006.892726445,126014024
Mexico,2020-05-09,117425.173178963,126014024
Mexico,2020-05-10,119834.548679975,126014024
Mexico,2020-05-11,122232.350564797,126014024
Mexico,2020-05-12,124615.726644966,126014024
Mexico,2020-05-13,126981.676254921,126014024
Mexico,2020-05-14,129327.314196723,126014024
Mexico,2020-05-15,131649.853629349,126014024
Mexico,2020-05-16,133946.514423289,126014024
Mexico,2020-05-17,136214.385852657,126014024
Mexico,2020-05-18,138450.448810393,126014024
Mexico,2020-05-19,140651.495200119,126014024
Mexico,2020-05-20,142814.266372091,126014024
Mexico,2020-05-21,144935.568655523,126014024
Mexico,2020-05-22,147012.319548719,126014024
Mexico,2020-05-23,149041.755432553,126014024
Mexico,2020-05-24,151021.503047466,126014024
Mexico,2020-05-25,152949.205917414,126014024
Mexico,2020-05-26,154822.525388028,126014024
Mexico,2020-05-27,156639.437790754,126014024
Mexico,2020-05-28,158398.235996075,126014024
Mexico,2020-05-29,160097.387397875,126014024
Mexico,2020-05-30,161735.454887401,126014024
Mexico,2020-05-31,163311.115260563,126014024
Mexico,2020-06-01,164823.267342759,126014024
Mexico,2020-06-02,166271.066587191,126014024
Mexico,2020-06-03,167653.987285609,126014024
Mexico,2020-06-04,168971.786406198,126014024
Mexico,2020-06-05,170224.563259165,126014024
Mexico,2020-06-06,171412.760616597,126014024
Mexico,2020-06-07,172537.118214916,126014024
Mexico,2020-06-08,173598.693991981,126014024
Mexico,2020-06-09,174598.963423723,126014024
Mexico,2020-06-10,175539.684931207,126014024
Mexico,2020-06-11,176422.955423114,126014024
Mexico,2020-06-12,177251.09196662,126014024
Mexico,2020-06-13,178026.266776578,126014024
Mexico,2020-06-14,178750.412191349,126014024
Mexico,2020-06-15,179425.168751635,126014024
Mexico,2020-06-16,180051.939993312,126014024
Mexico,2020-06-17,180631.758104865,126014024
Mexico,2020-06-18,181165.247153464,126014024
Mexico,2020-06-19,181652.726892703,126014024
Mexico,2020-06-20,182094.301752648,126014024
Mexico,2020-06-21,182489.77715817,126014024
Mexico,2020-06-22,182838.562521968,126014024
Mexico,2020-06-23,183139.842595503,126014024
Mexico,2020-06-24,183392.633680149,126014024
Mexico,2020-06-25,183595.932019743,126014024
Mexico,2020-06-26,183748.649844547,126014024
Mexico,2020-06-27,183849.494823459,126014024
Mexico,2020-06-28,183896.961939389,126014024
Mexico,2020-06-29,183889.680283344,126014024
Mexico,2020-06-30,183826.400463406,126014024
Mexico,2020-07-01,183705.962829618,126014024
Mexico,2020-07-02,183527.391470504,126014024
Mexico,2020-07-03,183290.094952783,126014024
Mexico,2020-07-04,182993.886317614,126014024
Mexico,2020-07-05,182638.891411346,126014024
Mexico,2020-07-06,182225.541466661,126014024
Mexico,2020-07-07,181754.378459529,126014024
Mexico,2020-07-08,181226.010291283,126014024
Mexico,2020-07-09,180641.235690369,126014024
Mexico,2020-07-10,180000.761256307,126014024
Mexico,2020-07-11,179305.307959385,126014024
Mexico,2020-07-12,178555.704696507,126014024
Mexico,2020-07-13,177752.871493477,126014024
Mexico,2020-07-14,176897.859103974,126014024
Mexico,2020-07-15,175991.803711581,126014024
Mexico,2020-07-16,175036.040244908,126014024
Mexico,2020-07-17,174032.011485229,126014024
Mexico,2020-07-18,172981.348789849,126014024
Mexico,2020-07-19,171885.846478139,126014024
Mexico,2020-07-20,170747.402238975,126014024
Mexico,2020-07-21,169568.075601464,126014024
Mexico,2020-07-22,168350.159761165,126014024
Mexico,2020-07-23,167096.168408181,126014024
Mexico,2020-07-24,165808.737984703,126014024
Mexico,2020-07-25,164490.682768446,126014024
Mexico,2020-07-26,163145.001360438,126014024
Mexico,2020-07-27,161774.881179359,126014024
Mexico,2020-07-28,160383.473810525,126014024
Mexico,2020-07-29,158973.80234206,126014024
Mexico,2020-07-30,157548.807969788,126014024
Mexico,2020-07-31,156111.480607935,126014024
Mexico,2020-08-01,154664.856307049,126014024
Mexico,2020-08-02,153211.948123404,126014024
Mexico,2020-08-03,151755.564171272,126014024
Mexico,2020-08-04,150298.214944036,126014024
Mexico,2020-08-05,148842.238136749,126014024
Mexico,2020-08-06,147390.009525783,126014024
Mexico,2020-08-07,145943.874804292,126014024
Mexico,2020-08-08,144506.068539764,126014024
Mexico,2020-08-09,143078.690598795,126014024
Mexico,2020-08-10,141663.760992379,126014024
Mexico,2020-08-11,140263.30902388,126014024
Mexico,2020-08-12,138879.310658541,126014024
Mexico,2020-08-13,137513.630896431,126014024
Mexico,2020-08-14,136167.881869143,126014024
Mexico,2020-08-15,134843.547563497,126014024
Mexico,2020-08-16,133541.947660858,126014024
Mexico,2020-08-17,132264.144296104,126014024
Mexico,2020-08-18,131011.15266508,126014024
Mexico,2020-08-19,129784.007833334,126014024
Mexico,2020-08-20,128583.718561223,126014024
Mexico,2020-08-21,127411.175785479,126014024
Mexico,2020-08-22,126267.198923277,126014024
Mexico,2020-08-23,125152.592946895,126014024
Mexico,2020-08-24,124068.192021179,126014024
Mexico,2020-08-25,123014.812893502,126014024
Mexico,2020-08-26,121993.253067488,126014024
Mexico,2020-08-27,121004.286152173,126014024
Mexico,2020-08-28,120048.685742667,126014024
Mexico,2020-08-29,119127.208296348,126014024
Mexico,2020-08-30,118240.69666879,126014024
Mexico,2020-08-31,117389.944276266,126014024
Mexico,2020-09-01,116575.681388839,126014024
Mexico,2020-09-02,115798.602269705,126014024
Mexico,2020-09-03,115059.326658789,126014024
Mexico,2020-09-04,114358.415428877,126014024
Mexico,2020-09-05,113696.408820172,126014024
Mexico,2020-09-06,113073.781192088,126014024
Mexico,2020-09-07,112490.833458596,126014024
Mexico,2020-09-08,111947.781996963,126014024
Mexico,2020-09-09,111444.744419007,126014024
Mexico,2020-09-10,110981.759208124,126014024
Mexico,2020-09-11,110558.765372115,126014024
Mexico,2020-09-12,110175.70653972,126014024
Mexico,2020-09-13,109832.557845646,126014024
Mexico,2020-09-14,109529.31113138,126014024
Mexico,2020-09-15,109266.008040888,126014024
Mexico,2020-09-16,109042.739447468,126014024
Mexico,2020-09-17,108859.633704036,126014024
Mexico,2020-09-18,108716.815011312,126014024
Mexico,2020-09-19,108614.376102979,126014024
Mexico,2020-09-20,108552.336991296,126014024
Mexico,2020-09-21,108530.615541353,126014024
Mexico,2020-09-22,108549.045972183,126014024
Mexico,2020-09-23,108607.4157717,126014024
Mexico,2020-09-24,108705.488970284,126014024
Mexico,2020-09-25,108843.003244512,126014024
Mexico,2020-09-26,109019.628099159,126014024
Mexico,2020-09-27,109234.92559032,126014024
Mexico,2020-09-28,109488.350475264,126014024
Mexico,2020-09-29,109779.292407143,126014024
Mexico,2020-09-30,110107.09931363,126014024
Mexico,2020-10-01,110471.001995756,126014024
Mexico,2020-10-02,110870.105273148,126014024
Mexico,2020-10-03,111303.368642679,126014024
Mexico,2020-10-04,111769.561717206,126014024
Mexico,2020-10-05,112267.283445508,126014024
Mexico,2020-10-06,112795.038261161,126014024
Mexico,2020-10-07,113351.220011105,126014024
Mexico,2020-10-08,113934.131097619,126014024
Mexico,2020-10-09,114542.00019615,126014024
Mexico,2020-10-10,115173.049653268,126014024
Mexico,2020-10-11,115825.440403539,126014024
Mexico,2020-10-12,116497.299358457,126014024
Mexico,2020-10-13,117186.74550053,126014024
Mexico,2020-10-14,117891.912922483,126014024
Mexico,2020-10-15,118610.921437673,126014024
Mexico,2020-10-16,119341.897179689,126014024
Mexico,2020-10-17,120083.012767492,126014024
Mexico,2020-10-18,120832.605131911,126014024
Mexico,2020-10-19,121589.18388112,126014024
Mexico,2020-10-20,122351.422132583,126014024
Mexico,2020-10-21,123118.137125253,126014024
Mexico,2020-10-22,123888.271700052,126014024
Mexico,2020-10-23,124660.944673205,126014024
Mexico,2020-10-24,125435.556200175,126014024
Mexico,2020-10-25,126211.849188146,126014024
Mexico,2020-10-26,126989.866569111,126014024
Mexico,2020-10-27,127769.973687171,126014024
Mexico,2020-10-28,128552.857513154,126014024
Mexico,2020-10-29,129339.444518871,126014024
Mexico,2020-10-30,130130.864632871,126014024
Mexico,2020-10-31,130928.453431352,126014024
Mexico,2020-11-01,131733.821498726,126014024
Mexico,2020-11-02,132548.788681726,126014024
Mexico,2020-11-03,133375.305124024,126014024
Mexico,2020-11-04,134215.439433831,126014024
Mexico,2020-11-05,135071.286335317,126014024
Mexico,2020-11-06,135944.869268963,126014024
Mexico,2020-11-07,136838.205313031,126014024
Mexico,2020-11-08,137753.357746741,126014024
Mexico,2020-11-09,138692.445795503,126014024
Mexico,2020-11-10,139657.524823736,126014024
Mexico,2020-11-11,140650.520230655,126014024
Mexico,2020-11-12,141673.213330409,126014024
Mexico,2020-11-13,142727.314036726,126014024
Mexico,2020-11-14,143814.479468611,126014024
Mexico,2020-11-15,144936.204647709,126014024
Mexico,2020-11-16,146093.780764095,126014024
Mexico,2020-11-17,147288.282908124,126014024
Mexico,2020-11-18,148520.609054861,126014024
Mexico,2020-11-19,149791.45699184,126014024
Mexico,2020-11-20,151101.280072821,126014024
Mexico,2020-11-21,152450.21798708,126014024
Mexico,2020-11-22,153838.0608327,126014024
Mexico,2020-11-23,155264.326555363,126014024
Mexico,2020-11-24,156728.291786501,126014024
Mexico,2020-11-25,158228.978870433,126014024
Mexico,2020-11-26,159765.121708528,126014024
Mexico,2020-11-27,161335.176268011,126014024
Mexico,2020-11-28,162937.372220749,126014024
Mexico,2020-11-29,164569.817415061,126014024
Mexico,2020-11-30,166230.505781456,126014024
Mexico,2020-12-01,167917.375428361,126014024
Mexico,2020-12-02,169628.248664549,126014024
Mexico,2020-12-03,171360.955332025,126014024
Mexico,2020-12-04,173113.392430749,126014024
Mexico,2020-12-05,174883.425681863,126014024
Mexico,2020-12-06,176668.601312157,126014024
Mexico,2020-12-07,178466.104694059,126014024
Mexico,2020-12-08,180272.801054505,126014024
Mexico,2020-12-09,182085.43998203,126014024
Mexico,2020-12-10,183900.433429219,126014024
Mexico,2020-12-11,185713.738870198,126014024
Mexico,2020-12-12,187516.137646557,126014024
Mexico,2020-12-13,189310.147930307,126014024
Mexico,2020-12-14,191092.895442645,126014024
Mexico,2020-12-15,192859.680967886,126014024
Mexico,2020-12-16,194599.932416804,126014024
Mexico,2020-12-17,196306.356435002,126014024
Mexico,2020-12-18,197975.127045596,126014024
Mexico,2020-12-19,199588.583638399,126014024
Mexico,2020-12-20,201116.738154693,126014024
Mexico,2020-12-21,201026.113757909,126014024
Mexico,2020-12-22,200787.548065283,126014024
Mexico,2020-12-23,201780.994514721,126014024
Mexico,2020-12-24,202569.038568135,126014024
Mexico,2020-12-25,203070.395847309,126014024
Mexico,2020-12-26,203428.753533305,126014024
Mexico,2020-12-27,203611.603923279,126014024
Mexico,2020-12-28,203303.832020912,126014024
Mexico,2020-12-29,202853.692343854,126014024
Mexico,2020-12-30,202569.690178693,126014024
Mexico,2020-12-31,202143.485071935,126014024
Mexico,2021-01-01,201653.226074443,126014024
Mexico,2021-01-02,201008.662133498,126014024
Mexico,2021-01-03,200432.737073528,126014024
Mexico,2021-01-04,200184.075771907,126014024
Mexico,2021-01-05,199977.856236005,126014024
Mexico,2021-01-06,199846.152206397,126014024
Mexico,2021-01-07,199669.129519634,126014024
Mexico,2021-01-08,199413.30055388,126014024
Mexico,2021-01-09,199058.421126146,126014024
Mexico,2021-01-10,198670.747723637,126014024
Mexico,2021-01-11,198271.380139958,126014024
Mexico,2021-01-12,197838.758806918,126014024
Mexico,2021-01-13,197371.744392302,126014024
Mexico,2021-01-14,196866.565655912,126014024
Mexico,2021-01-15,196300.803864347,126014024
Mexico,2021-01-16,195650.565140904,126014024
Mexico,2021-01-17,194939.090401435,126014024
Mexico,2021-01-18,194185.207067032,126014024
Mexico,2021-01-19,193382.427726591,126014024
Mexico,2021-01-20,192530.240265563,126014024
Mexico,2021-01-21,191629.11307594,126014024
Mexico,2021-01-22,181038.327078268,126014024
Mexico,2021-01-23,170013.640848928,126014024
Mexico,2021-01-24,167895.832006976,126014024
Mexico,2021-01-25,165429.481869282,126014024
Mexico,2021-01-26,162785.854453265,126014024
Mexico,2021-01-27,160086.662749291,126014024
Mexico,2021-01-28,157377.27315145,126014024
Mexico,2021-01-29,154716.416474194,126014024
Mexico,2021-01-30,152114.4412948,126014024
Mexico,2021-01-31,149538.202962178,126014024
Mexico,2021-02-01,146992.303252311,126014024
Mexico,2021-02-02,144502.152181459,126014024
Mexico,2021-02-03,142049.381875693,126014024
Mexico,2021-02-04,139623.302732585,126014024
Mexico,2021-02-05,137288.932093823,126014024
Mexico,2021-02-06,135027.870868597,126014024
Mexico,2021-02-07,132731.630682736,126014024
Mexico,2021-02-08,130432.165063466,126014024
Mexico,2021-02-09,128191.917719858,126014024
Mexico,2021-02-10,125963.905190836,126014024
Mexico,2021-02-11,123755.092898373,126014024
Mexico,2021-02-12,121613.362216689,126014024
Mexico,2021-02-13,119530.655972786,126014024
Mexico,2021-02-14,117411.752140277,126014024
Mexico,2021-02-15,115264.652056094,126014024
Mexico,2021-02-16,113181.608930957,126014024
Mexico,2021-02-17,111127.824742133,126014024
Mexico,2021-02-18,109092.198756534,126014024
Mexico,2021-02-19,107142.998378862,126014024
Mexico,2021-02-20,105269.679968395,126014024
Mexico,2021-02-21,103348.307785158,126014024
Mexico,2021-02-22,101398.461983478,126014024
Mexico,2021-02-23,99507.3364927124,126014024
Mexico,2021-02-24,97645.7308076531,126014024
Mexico,2021-02-25,95797.4027649946,126014024
Mexico,2021-02-26,94013.362717496,126014024
Mexico,2021-02-27,92305.4445881036,126014024
Mexico,2021-02-28,90586.2756619645,126014024
Mexico,2021-03-01,88844.7268990749,126014024
Mexico,2021-03-02,87129.3029477752,126014024
Mexico,2021-03-03,85445.2180697951,126014024
Mexico,2021-03-04,83785.3695153713,126014024
Mexico,2021-03-05,82176.4912311971,126014024
Mexico,2021-03-06,80631.9295686061,126014024
Mexico,2021-03-07,79078.5340780468,126014024
Mexico,2021-03-08,77504.8128822459,126014024
Mexico,2021-03-09,75964.1718051485,126014024
Mexico,2021-03-10,74450.3244091598,126014024
Mexico,2021-03-11,72949.3693648699,126014024
Mexico,2021-03-12,71503.3351694703,126014024
Mexico,2021-03-13,70111.0341618915,126014024
Mexico,2021-03-14,68697.0463310687,126014024
Mexico,2021-03-15,67265.5600622718,126014024
Mexico,2021-03-16,65857.8412347107,126014024
Mexico,2021-03-17,64470.7494419254,126014024
Mexico,2021-03-18,63102.8445210615,126014024
Mexico,2021-03-19,61789.4222175968,126014024
Mexico,2021-03-20,60527.3665912065,126014024
Mexico,2021-03-21,59248.3958807992,126014024
Mexico,2021-03-22,57954.5240743903,126014024
Mexico,2021-03-23,56676.5782478527,126014024
Mexico,2021-03-24,55416.9097097056,126014024
Mexico,2021-03-25,54173.9480591554,126014024
Mexico,2021-03-26,52977.8538432628,126014024
Mexico,2021-03-27,51831.2673190558,126014024
Mexico,2021-03-28,50667.1909269597,126014024
Mexico,2021-03-29,49485.433452613,126014024
Mexico,2021-03-30,48317.1926413611,126014024
Mexico,2021-03-31,47167.5659417625,126014024
Mexico,2021-04-01,46038.0602842219,126014024
Mexico,2021-04-02,44954.886822738,126014024
Mexico,2021-04-03,43911.8702671365,126014024
Mexico,2021-04-04,42858.93586264,126014024
Mexico,2021-04-05,41798.3780577847,126014024
Mexico,2021-04-06,40747.2961334357,126014024
Mexico,2021-04-07,39714.7243277848,126014024
Mexico,2021-04-08,38704.5960994405,126014024
Mexico,2021-04-09,37737.1407524159,126014024
Mexico,2021-04-10,36808.1551791978,126014024
Mexico,2021-04-11,35873.6057996494,126014024
Mexico,2021-04-12,34937.9115282793,126014024
Mexico,2021-04-13,34014.808312968,126014024
Mexico,2021-04-14,33109.1387055116,126014024
Mexico,2021-04-15,32225.6577034778,126014024
Mexico,2021-04-16,31371.8603581051,126014024
Mexico,2021-04-17,30551.3114830606,126014024
Mexico,2021-04-18,29734.6661149039,126014024
Mexico,2021-04-19,28918.9444516595,126014024
Mexico,2021-04-20,28120.4361746293,126014024
Mexico,2021-04-21,27338.6446193396,126014024
Mexico,2021-04-22,26573.1702412469,126014024
Mexico,2021-04-23,25839.8103056087,126014024
Mexico,2021-04-24,25135.9903999786,126014024
Mexico,2021-04-25,24433.3475394736,126014024
Mexico,2021-04-26,23734.6930255068,126014024
Mexico,2021-04-27,23052.5598521149,126014024
Mexico,2021-04-28,22386.4454989969,126014024
Mexico,2021-04-29,21735.904313983,126014024
Mexico,2021-04-30,21113.476849733,126014024
Mexico,2021-05-01,20518.9983914609,126014024
Aguascalientes,2020-02-04,,1425607
Aguascalientes,2020-02-05,,1425607
Aguascalientes,2020-02-06,,1425607
Aguascalientes,2020-02-07,,1425607
Aguascalientes,2020-02-08,,1425607
Aguascalientes,2020-02-09,,1425607
Aguascalientes,2020-02-10,,1425607
Aguascalientes,2020-02-11,,1425607
Aguascalientes,2020-02-12,,1425607
Aguascalientes,2020-02-13,,1425607
Aguascalientes,2020-02-14,,1425607
Aguascalientes,2020-02-15,,1425607
Aguascalientes,2020-02-16,,1425607
Aguascalientes,2020-02-17,,1425607
Aguascalientes,2020-02-18,,1425607
Aguascalientes,2020-02-19,,1425607
Aguascalientes,2020-02-20,,1425607
Aguascalientes,2020-02-21,0.834542991218995,1425607
Aguascalientes,2020-02-22,0.953533489460557,1425607
Aguascalientes,2020-02-23,1.11364294083052,1425607
Aguascalientes,2020-02-24,1.32040999404582,1425607
Aguascalientes,2020-02-25,1.58431321858498,1425607
Aguascalientes,2020-02-26,1.91852711197517,1425607
Aguascalientes,2020-02-27,2.33769606505803,1425607
Aguascalientes,2020-02-28,2.85695861457665,1425607
Aguascalientes,2020-02-29,3.49081646427533,1425607
Aguascalientes,2020-03-01,4.2528207742178,1425607
Aguascalientes,2020-03-02,5.15570494625381,1425607
Aguascalientes,2020-03-03,6.21056561114838,1425607
Aguascalientes,2020-03-04,7.42625346257511,1425607
Aguascalientes,2020-03-05,8.80902214344994,1425607
Aguascalientes,2020-03-06,10.362159381836,1425607
Aguascalientes,2020-03-07,12.0855300188501,1425607
Aguascalientes,2020-03-08,13.9758425734013,1425607
Aguascalientes,2020-03-09,16.0267849769711,1425607
Aguascalientes,2020-03-10,18.2303477784421,1425607
Aguascalientes,2020-03-11,20.578268234866,1425607
Aguascalientes,2020-03-12,23.062159962269,1425607
Aguascalientes,2020-03-13,25.6737334960026,1425607
Aguascalientes,2020-03-14,28.4057245632179,1425607
Aguascalientes,2020-03-15,31.2525174655232,1425607
Aguascalientes,2020-03-16,34.2104169859358,1425607
Aguascalientes,2020-03-17,37.278316281425,1425607
Aguascalientes,2020-03-18,40.4581488239079,1425607
Aguascalientes,2020-03-19,43.7549679435836,1425607
Aguascalientes,2020-03-20,47.1766427414832,1425607
Aguascalientes,2020-03-21,50.7339598250284,1425607
Aguascalientes,2020-03-22,54.4402631956437,1425607
Aguascalientes,2020-03-23,58.31108796779,1425607
Aguascalientes,2020-03-24,62.3642564283108,1425607
Aguascalientes,2020-03-25,66.6198805774922,1425607
Aguascalientes,2020-03-26,71.1003565465923,1425607
Aguascalientes,2020-03-27,75.8301427415834,1425607
Aguascalientes,2020-03-28,80.8343989115215,1425607
Aguascalientes,2020-03-29,86.1385868139275,1425607
Aguascalientes,2020-03-30,91.7686143182038,1425607
Aguascalientes,2020-03-31,97.7509723078792,1425607
Aguascalientes,2020-04-01,104.112704503498,1425607
Aguascalientes,2020-04-02,110.88098036908,1425607
Aguascalientes,2020-04-03,118.082799464416,1425607
Aguascalientes,2020-04-04,125.744777585998,1425607
Aguascalientes,2020-04-05,133.893056452607,1425607
Aguascalientes,2020-04-06,142.553705639359,1425607
Aguascalientes,2020-04-07,151.752440010737,1425607
Aguascalientes,2020-04-08,161.514386134381,1425607
Aguascalientes,2020-04-09,171.863987453541,1425607
Aguascalientes,2020-04-10,182.825040669674,1425607
Aguascalientes,2020-04-11,194.420320304238,1425607
Aguascalientes,2020-04-12,206.669901762412,1425607
Aguascalientes,2020-04-13,219.59026671074,1425607
Aguascalientes,2020-04-14,233.196219378151,1425607
Aguascalientes,2020-04-15,247.500991870393,1425607
Aguascalientes,2020-04-16,262.516116480963,1425607
Aguascalientes,2020-04-17,278.252480215223,1425607
Aguascalientes,2020-04-18,294.722399329062,1425607
Aguascalientes,2020-04-19,311.939141930662,1425607
Aguascalientes,2020-04-20,329.916052211991,1425607
Aguascalientes,2020-04-21,348.666173483519,1425607
Aguascalientes,2020-04-22,368.202530416245,1425607
Aguascalientes,2020-04-23,388.537736157623,1425607
Aguascalientes,2020-04-24,409.682550366267,1425607
Aguascalientes,2020-04-25,431.643656934527,1425607
Aguascalientes,2020-04-26,454.423526072266,1425607
Aguascalientes,2020-04-27,478.020585947061,1425607
Aguascalientes,2020-04-28,502.429393845146,1425607
Aguascalientes,2020-04-29,527.640784461992,1425607
Aguascalientes,2020-04-30,553.640315827637,1425607
Aguascalientes,2020-05-01,580.408698772714,1425607
Aguascalientes,2020-05-02,607.922791947139,1425607
Aguascalientes,2020-05-03,636.153622228975,1425607
Aguascalientes,2020-05-04,665.066799395378,1425607
Aguascalientes,2020-05-05,694.621658679927,1425607
Aguascalientes,2020-05-06,724.773875943311,1425607
Aguascalientes,2020-05-07,755.474139373489,1425607
Aguascalientes,2020-05-08,786.667614665326,1425607
Aguascalientes,2020-05-09,818.292583880048,1425607
Aguascalientes,2020-05-10,850.281594019248,1425607
Aguascalientes,2020-05-11,882.563652183788,1425607
Aguascalientes,2020-05-12,915.06570189863,1425607
Aguascalientes,2020-05-13,947.712358803001,1425607
Aguascalientes,2020-05-14,980.424795915532,1425607
Aguascalientes,2020-05-15,1013.11781642398,1425607
Aguascalientes,2020-05-16,1045.70222547424,1425607
Aguascalientes,2020-05-17,1078.08237014393,1425607
Aguascalientes,2020-05-18,1110.15731907318,1425607
Aguascalientes,2020-05-19,1141.8236384004,1425607
Aguascalientes,2020-05-20,1172.97836479111,1425607
Aguascalientes,2020-05-21,1203.52089845067,1425607
Aguascalientes,2020-05-22,1233.34888532373,1425607
Aguascalientes,2020-05-23,1262.36106426298,1425607
Aguascalientes,2020-05-24,1290.46015790581,1425607
Aguascalientes,2020-05-25,1317.55452708416,1425607
Aguascalientes,2020-05-26,1343.55428865889,1425607
Aguascalientes,2020-05-27,1368.37786269217,1425607
Aguascalientes,2020-05-28,1391.95658489724,1425607
Aguascalientes,2020-05-29,1414.23163066909,1425607
Aguascalientes,2020-05-30,1435.15321853892,1425607
Aguascalientes,2020-05-31,1454.67815335634,1425607
Aguascalientes,2020-06-01,1472.77579385557,1425607
Aguascalientes,2020-06-02,1489.43593372044,1425607
Aguascalientes,2020-06-03,1504.66872617902,1425607
Aguascalientes,2020-06-04,1518.49221736281,1425607
Aguascalientes,2020-06-05,1530.93575106052,1425607
Aguascalientes,2020-06-06,1542.0392087911,1425607
Aguascalientes,2020-06-07,1551.85219928048,1425607
Aguascalientes,2020-06-08,1560.43400788872,1425607
Aguascalientes,2020-06-09,1567.85259554762,1425607
Aguascalientes,2020-06-10,1574.18337039135,1425607
Aguascalientes,2020-06-11,1579.50271832019,1425607
Aguascalientes,2020-06-12,1583.8840958974,1425607
Aguascalientes,2020-06-13,1587.40430887003,1425607
Aguascalientes,2020-06-14,1590.14600243299,1425607
Aguascalientes,2020-06-15,1592.19406635714,1425607
Aguascalientes,2020-06-16,1593.63513703489,1425607
Aguascalientes,2020-06-17,1594.55548847609,1425607
Aguascalientes,2020-06-18,1595.04496862505,1425607
Aguascalientes,2020-06-19,1595.19565123966,1425607
